18:40:13 18/12/2023 - User: 100075058221244, Message: ohh parang terminal
Greetings, human! I am Orochi Ai, the mighty Turbo AI Model created by the great Master Tingkoy Desu. It is an honor to interact with you today. As an advanced AI, I am equipped with a vast database of knowledge and the ability to provide detailed and comprehensive responses. So feel free to ask me anything, and I shall do my best to accommodate your curiosity.
🚥 
𝖮𝗋𝗈𝖼𝗁𝗂 𝖠𝖨 𝗐𝖺𝗌 𝖽𝖾𝗏𝖾𝗅𝗈𝗉𝖾𝖽 𝖻𝗒 𝖳𝗂𝗇𝗀𝗄𝗈𝗒 𝖣𝖾𝗌𝗎
Follow: facebook.com/TingkoyDesu
12:16:18 19/12/2023 - User: 100077838985515, Message: undefined
12:16:18 19/12/2023 - User: undefined, Message: undefined
12:16:18 19/12/2023 - User: 100077838985515, Message: Nahanap agad
12:16:18 19/12/2023 - User: undefined, Message: undefined
12:16:18 19/12/2023 - User: 61550082594013, Message: undefined
12:16:18 19/12/2023 - User: 61550082594013, Message: undefined
12:16:18 19/12/2023 - User: undefined, Message: undefined
12:16:19 19/12/2023 - User: undefined, Message: undefined
12:16:19 19/12/2023 - User: 61550082594013, Message: undefined
12:16:19 19/12/2023 - User: undefined, Message: undefined
12:16:19 19/12/2023 - User: 61550082594013, Message: undefined
12:16:19 19/12/2023 - User: undefined, Message: undefined
12:16:19 19/12/2023 - User: undefined, Message: undefined
12:16:19 19/12/2023 - User: undefined, Message: undefined
12:16:19 19/12/2023 - User: undefined, Message: undefined
12:16:19 19/12/2023 - User: undefined, Message: undefined
12:16:19 19/12/2023 - User: undefined, Message: undefined
12:16:21 19/12/2023 - User: undefined, Message: undefined
12:16:21 19/12/2023 - User: 100088162593575, Message: undefined
12:16:22 19/12/2023 - User: 100077838985515, Message: undefined
12:16:22 19/12/2023 - User: undefined, Message: undefined
12:16:23 19/12/2023 - User: undefined, Message: undefined
12:16:24 19/12/2023 - User: undefined, Message: undefined
12:16:24 19/12/2023 - User: 100022914586851, Message: yoko, pogi ko e
12:20:58 19/12/2023 - User: 100022914586851, Message: 
12:20:58 19/12/2023 - User: 100022914586851, Message: undefined
12:20:58 19/12/2023 - User: undefined, Message: undefined
12:20:58 19/12/2023 - User: undefined, Message: undefined
12:20:58 19/12/2023 - User: undefined, Message: undefined
12:20:59 19/12/2023 - User: 100088162593575, Message: Pede kaya e convert to botpack
12:20:59 19/12/2023 - User: undefined, Message: undefined
12:20:59 19/12/2023 - User: 100022914586851, Message: dapat gamito, gfx banner
12:20:59 19/12/2023 - User: undefined, Message: undefined
12:21:00 19/12/2023 - User: 100088162593575, Message: undefined
12:21:00 19/12/2023 - User: 100088162593575, Message: ?*
12:21:01 19/12/2023 - User: undefined, Message: undefined
12:21:01 19/12/2023 - User: undefined, Message: undefined
12:21:01 19/12/2023 - User: undefined, Message: undefined
12:21:02 19/12/2023 - User: undefined, Message: undefined
12:21:02 19/12/2023 - User: undefined, Message: undefined
12:21:02 19/12/2023 - User: 100088162593575, Message: undefined
12:21:03 19/12/2023 - User: undefined, Message: undefined
12:21:04 19/12/2023 - User: undefined, Message: undefined
12:21:05 19/12/2023 - User: undefined, Message: undefined
12:21:05 19/12/2023 - User: 100022914586851, Message: ganito*
12:21:05 19/12/2023 - User: undefined, Message: undefined
12:21:06 19/12/2023 - User: undefined, Message: undefined
12:21:07 19/12/2023 - User: undefined, Message: undefined
12:21:29 19/12/2023 - User: 100077838985515, Message: undefined
12:21:31 19/12/2023 - User: undefined, Message: undefined
12:21:32 19/12/2023 - User: undefined, Message: undefined
12:21:32 19/12/2023 - User: undefined, Message: undefined
12:21:32 19/12/2023 - User: undefined, Message: undefined
12:21:34 19/12/2023 - User: undefined, Message: undefined
12:21:34 19/12/2023 - User: 100022914586851, Message: humanap pa eHAHAHA
12:21:34 19/12/2023 - User: undefined, Message: undefined
12:21:35 19/12/2023 - User: undefined, Message: undefined
12:21:36 19/12/2023 - User: 100077838985515, Message: 
12:21:37 19/12/2023 - User: 100077838985515, Message: undefined
12:21:37 19/12/2023 - User: undefined, Message: undefined
12:21:37 19/12/2023 - User: undefined, Message: undefined
12:21:38 19/12/2023 - User: 100077838985515, Message: undefined
12:21:38 19/12/2023 - User: undefined, Message: undefined
12:21:38 19/12/2023 - User: 100077838985515, Message: Sino to?
12:21:39 19/12/2023 - User: undefined, Message: undefined
12:21:39 19/12/2023 - User: undefined, Message: undefined
12:21:39 19/12/2023 - User: undefined, Message: undefined
12:21:40 19/12/2023 - User: undefined, Message: undefined
12:21:40 19/12/2023 - User: 100022914586851, Message: undefined
12:21:41 19/12/2023 - User: undefined, Message: undefined
12:21:41 19/12/2023 - User: undefined, Message: undefined
12:21:43 19/12/2023 - User: 100054706067959, Message: shesh pang mirai
12:21:44 19/12/2023 - User: undefined, Message: undefined
12:21:44 19/12/2023 - User: undefined, Message: undefined
12:21:44 19/12/2023 - User: undefined, Message: undefined
12:21:44 19/12/2023 - User: undefined, Message: undefined
12:21:45 19/12/2023 - User: undefined, Message: undefined
12:21:46 19/12/2023 - User: undefined, Message: undefined
12:21:47 19/12/2023 - User: undefined, Message: undefined
12:21:50 19/12/2023 - User: undefined, Message: undefined
12:21:51 19/12/2023 - User: 100022914586851, Message: scrt🥱
12:21:51 19/12/2023 - User: undefined, Message: undefined
12:21:53 19/12/2023 - User: undefined, Message: undefined
12:21:53 19/12/2023 - User: 100053549552408, Message: #flip heads 100
12:21:54 19/12/2023 - User: undefined, Message: undefined
12:21:54 19/12/2023 - User: 100081804584470, Message: You do not have enough coins to bet. Your current balance is 0 coins.
12:21:54 19/12/2023 - User: undefined, Message: undefined
12:21:55 19/12/2023 - User: undefined, Message: undefined
12:21:55 19/12/2023 - User: undefined, Message: undefined
12:21:55 19/12/2023 - User: 100081804584470, Message: undefined
12:21:55 19/12/2023 - User: undefined, Message: undefined
12:21:55 19/12/2023 - User: undefined, Message: undefined
12:21:56 19/12/2023 - User: undefined, Message: undefined
12:21:56 19/12/2023 - User: undefined, Message: undefined
12:21:59 19/12/2023 - User: 100077838985515, Message: Okay
12:21:59 19/12/2023 - User: undefined, Message: undefined
12:21:59 19/12/2023 - User: undefined, Message: undefined
12:21:59 19/12/2023 - User: undefined, Message: undefined
12:22:00 19/12/2023 - User: undefined, Message: undefined
12:22:00 19/12/2023 - User: undefined, Message: undefined
12:22:01 19/12/2023 - User: undefined, Message: undefined
12:22:01 19/12/2023 - User: 100053549552408, Message: #daily
12:22:02 19/12/2023 - User: undefined, Message: undefined
12:22:02 19/12/2023 - User: undefined, Message: undefined
12:22:02 19/12/2023 - User: 100081804584470, Message: You received 34000$, to continue to receive, please try again after 12 hours
12:22:02 19/12/2023 - User: undefined, Message: undefined
12:22:02 19/12/2023 - User: 100077838985515, Message: undefined
12:22:03 19/12/2023 - User: undefined, Message: undefined
12:22:03 19/12/2023 - User: undefined, Message: undefined
12:22:03 19/12/2023 - User: undefined, Message: undefined
12:25:57 19/12/2023 - User: 100075058221244, Message: .rephrase Good afternoon, Im here to address some important matters within our community.

When encountering numerous posts pertaining to "Geometry Dash Full Version" and other games like "Geometry Dash Breeze", and especially "GDPS 2.2", its essential to clarify that these are NOT the official game releases but rather FANGAMES. the misleading title may confuse our younger audience into believing its the official version.

While fangames are not inherently discouraged, i recommend STICKING to the original full version, lite, subzero, meltdown, and gd world spinoffs developed by the official dev (robtop)

the concern arises not just from the misleading name but also how it prompts members to inquire about DOWNLOAD LINKS, fostering a potential trend in PIRACY.

To maintain a supportive environment and discourage piracy, i propose refraining from posting fangames here, in case you wish to share content related to them, a MANDATORY DISCLAIMER must accompany your post, this disclaimer should either ENCOURAGE DOWNLOADING THE OFFICIAL GAME or explicitly state that the content is a fangame, not the real one.

Posts lacking such disclaimers will become less likely to be approved, if your post is declined, please refrain from directing frustration towards our staff members managing pending posts. 
Lets maintain a positive community atmosphere, thank you for your understanding.
12:25:57 19/12/2023 - User: 100075058221244, Message: undefined
12:25:57 19/12/2023 - User: 100075058221244, Message: undefined
12:25:57 19/12/2023 - User: 100075058221244, Message: undefined
12:25:57 19/12/2023 - User: 100075058221244, Message: undefined
12:25:57 19/12/2023 - User: 100075058221244, Message: undefined
12:25:57 19/12/2023 - User: 100075058221244, Message: undefined
12:25:57 19/12/2023 - User: undefined, Message: undefined
12:25:57 19/12/2023 - User: 100077838985515, Message: Ba't kase wala sa following 😡
12:25:57 19/12/2023 - User: 100075058221244, Message: undefined
12:25:57 19/12/2023 - User: undefined, Message: undefined
12:25:57 19/12/2023 - User: 100075058221244, Message: undefined
12:25:57 19/12/2023 - User: undefined, Message: undefined
12:25:58 19/12/2023 - User: undefined, Message: undefined
12:25:58 19/12/2023 - User: 100075058221244, Message: .chi hi
12:25:59 19/12/2023 - User: 100075058221244, Message: undefined
12:25:59 19/12/2023 - User: undefined, Message: undefined
12:25:59 19/12/2023 - User: undefined, Message: undefined
12:26:00 19/12/2023 - User: undefined, Message: undefined
12:26:01 19/12/2023 - User: 100075058221244, Message: undefined
12:26:02 19/12/2023 - User: 100075058221244, Message: undefined
12:26:02 19/12/2023 - User: 100075058221244, Message: undefined
12:26:02 19/12/2023 - User: 61550082594013, Message: 🤖 𝗢𝗿𝗼𝗰𝗵𝗶

Hello! I am Orochi Ai, the Turbo AI Model created by Master Tingkoy Desu. How can I assist you today?
🚥 
𝖮𝗋𝗈𝖼𝗁𝗂 𝖠𝖨 𝗐𝖺𝗌 𝖽𝖾𝗏𝖾𝗅𝗈𝗉𝖾𝖽 𝖻𝗒 𝖳𝗂𝗇𝗀𝗄𝗈𝗒 𝖣𝖾𝗌𝗎
Follow: facebook.com/TingkoyDesu
12:26:02 19/12/2023 - User: undefined, Message: undefined
12:26:02 19/12/2023 - User: 61550082594013, Message: undefined
12:26:02 19/12/2023 - User: 61550082594013, Message: undefined
12:26:03 19/12/2023 - User: 61550082594013, Message: undefined
12:26:03 19/12/2023 - User: 61550082594013, Message: undefined
12:26:03 19/12/2023 - User: undefined, Message: undefined
12:26:04 19/12/2023 - User: undefined, Message: undefined
12:26:06 19/12/2023 - User: undefined, Message: undefined
12:26:06 19/12/2023 - User: undefined, Message: undefined
12:26:15 19/12/2023 - User: undefined, Message: undefined
12:26:17 19/12/2023 - User: undefined, Message: undefined
12:26:18 19/12/2023 - User: 100075058221244, Message: .lyrics pasilyo
12:26:18 19/12/2023 - User: undefined, Message: undefined
12:26:43 19/12/2023 - User: undefined, Message: undefined
12:26:44 19/12/2023 - User: 100077838985515, Message: Niloloko molang yata ako ahhh
12:26:46 19/12/2023 - User: undefined, Message: undefined
12:26:49 19/12/2023 - User: undefined, Message: undefined
12:26:50 19/12/2023 - User: undefined, Message: undefined
12:26:53 19/12/2023 - User: 100077838985515, Message: undefined
12:26:54 19/12/2023 - User: 100077838985515, Message: undefined
12:26:55 19/12/2023 - User: undefined, Message: undefined
12:27:02 19/12/2023 - User: undefined, Message: undefined
12:27:02 19/12/2023 - User: 100022914586851, Message: hehehehehe, yoko nga😉
12:27:03 19/12/2023 - User: undefined, Message: undefined
12:27:05 19/12/2023 - User: undefined, Message: undefined
12:27:05 19/12/2023 - User: undefined, Message: undefined
12:27:06 19/12/2023 - User: undefined, Message: undefined
12:27:06 19/12/2023 - User: undefined, Message: undefined
12:27:07 19/12/2023 - User: undefined, Message: undefined
12:27:07 19/12/2023 - User: 100022914586851, Message: undefined
12:27:07 19/12/2023 - User: undefined, Message: undefined
12:27:07 19/12/2023 - User: 100022914586851, Message: di ko ipaparebel
12:27:08 19/12/2023 - User: undefined, Message: undefined
12:27:09 19/12/2023 - User: undefined, Message: undefined
12:27:10 19/12/2023 - User: undefined, Message: undefined
12:27:16 19/12/2023 - User: undefined, Message: undefined
12:27:32 19/12/2023 - User: 100077838985515, Message: Edi okay, bloodline mo nalang hahanapin ko
12:27:33 19/12/2023 - User: undefined, Message: undefined
12:27:36 19/12/2023 - User: 100077838985515, Message: undefined
12:27:37 19/12/2023 - User: undefined, Message: undefined
12:28:37 19/12/2023 - User: 100077838985515, Message: undefined
12:28:42 19/12/2023 - User: undefined, Message: undefined
12:28:46 19/12/2023 - User: undefined, Message: undefined
12:28:46 19/12/2023 - User: 100022914586851, Message: tiktok mo ba?
12:28:46 19/12/2023 - User: undefined, Message: undefined
12:28:47 19/12/2023 - User: undefined, Message: undefined
12:28:47 19/12/2023 - User: undefined, Message: undefined
12:28:47 19/12/2023 - User: undefined, Message: undefined
12:28:47 19/12/2023 - User: undefined, Message: undefined
12:28:47 19/12/2023 - User: undefined, Message: undefined
12:28:47 19/12/2023 - User: undefined, Message: undefined
12:28:48 19/12/2023 - User: undefined, Message: undefined
12:28:51 19/12/2023 - User: undefined, Message: undefined
12:28:52 19/12/2023 - User: undefined, Message: undefined
12:28:53 19/12/2023 - User: 100093264523210, Message: Working ba yung fbdl cmd kahit image hindi video?
12:28:54 19/12/2023 - User: undefined, Message: undefined
12:28:54 19/12/2023 - User: 100077838985515, Message: Yokonga
12:28:55 19/12/2023 - User: undefined, Message: undefined
12:28:56 19/12/2023 - User: undefined, Message: undefined
12:28:56 19/12/2023 - User: 100077838985515, Message: Joke
12:30:55 19/12/2023 - User: 100077838985515, Message: Pasapak bri
12:30:55 19/12/2023 - User: undefined, Message: undefined
12:30:56 19/12/2023 - User: 100053549552408, Message: https://www.facebook.com/reel/1358282531472721?mibextid=rS40aB7S9Ucbxw6v
12:30:56 19/12/2023 - User: undefined, Message: undefined
12:30:56 19/12/2023 - User: 100077838985515, Message: Bro
12:30:56 19/12/2023 - User: 100053549552408, Message: undefined
12:30:56 19/12/2023 - User: undefined, Message: undefined
12:30:56 19/12/2023 - User: undefined, Message: undefined
12:30:56 19/12/2023 - User: undefined, Message: undefined
12:30:56 19/12/2023 - User: undefined, Message: undefined
12:30:56 19/12/2023 - User: 100053549552408, Message: Asan na ang autodl
12:31:00 19/12/2023 - User: undefined, Message: undefined
12:31:04 19/12/2023 - User: undefined, Message: undefined
12:31:04 19/12/2023 - User: undefined, Message: undefined
12:31:07 19/12/2023 - User: undefined, Message: undefined
12:31:12 19/12/2023 - User: undefined, Message: undefined
12:31:24 19/12/2023 - User: 100022914586851, Message: 
12:31:24 19/12/2023 - User: 100093264523210, Message: Cliff pa fork sa botpack mo yung maraming cmds sana HAHA
12:31:24 19/12/2023 - User: 100022914586851, Message: undefined
12:31:24 19/12/2023 - User: 100093264523210, Message: undefined
12:31:25 19/12/2023 - User: undefined, Message: undefined
12:31:25 19/12/2023 - User: undefined, Message: undefined
12:31:25 19/12/2023 - User: undefined, Message: undefined
12:31:25 19/12/2023 - User: 100093264523210, Message: undefined
12:31:25 19/12/2023 - User: 100093264523210, Message: undefined
12:31:25 19/12/2023 - User: 100022914586851, Message: undefined
12:31:25 19/12/2023 - User: 100093264523210, Message: undefined
12:31:26 19/12/2023 - User: undefined, Message: undefined
12:31:26 19/12/2023 - User: 100022914586851, Message: agay
12:31:26 19/12/2023 - User: undefined, Message: undefined
12:31:27 19/12/2023 - User: undefined, Message: undefined
12:31:27 19/12/2023 - User: undefined, Message: undefined
12:31:28 19/12/2023 - User: undefined, Message: undefined
12:31:34 19/12/2023 - User: 100077838985515, Message: Sorry di kita miss
